Sequence_ID,GC_Content
lcl|U00096.3_cds_AAC76116.1_3031,57.21
lcl|U00096.3_cds_AAC76117.1_3032,48.44
lcl|U00096.3_cds_AAC76118.1_3033,38.41
lcl|U00096.3_cds_AAC76119.2_3034,53.83
lcl|U00096.3_cds_AAC76120.2_3035,50.79
lcl|U00096.3_cds_AAC76121.1_3036,51.52
lcl|U00096.3_cds_AAC76122.2_3037,52.58
lcl|U00096.3_cds_AAT48166.1_3038,54.04
lcl|U00096.3_cds_AAC76124.1_3039,55.18
lcl|U00096.3_cds_AAC76125.1_3040,49.64
lcl|U00096.3_cds_AAC76126.1_3041,53.7
lcl|U00096.3_cds_AAC76127.1_3042,54.28
lcl|U00096.3_cds_AAC76128.2_3043,54.43
lcl|U00096.3_cds_AAC76129.2_3044,50.58
lcl|U00096.3_cds_QNV50540.1_3045,41.67
lcl|U00096.3_cds_AAC76130.1_3046,50.68
lcl|U00096.3_cds_AAC76131.1_3047,53.91
lcl|U00096.3_cds_AAC76132.2_3048,48.78
lcl|U00096.3_cds_AAC76133.1_3049,54.9
lcl|U00096.3_cds_AAC76134.1_3050,52.84
lcl|U00096.3_cds_AAC76135.1_3051,56.67
lcl|U00096.3_cds_AAC76136.2_3052,48.85
lcl|U00096.3_cds_AAC76137.1_3053,51.17
lcl|U00096.3_cds_AAC76138.1_3054,51.91
lcl|U00096.3_cds_AAC76139.1_3055,44.82
lcl|U00096.3_cds_AAC76140.1_3056,55.3
lcl|U00096.3_cds_AAC76141.1_3057,53.42
lcl|U00096.3_cds_AAC76142.2_3058,52.12
lcl|U00096.3_cds_AAT48167.1_3059,56.9
lcl|U00096.3_cds_AAT48168.3_3060,50.6
lcl|U00096.3_cds_AAT48169.1_3061,53.41
lcl|U00096.3_cds_AAC76148.2_3062,52.56
lcl|U00096.3_cds_AAT48170.1_3063,53.12
lcl|U00096.3_cds_AAC76150.2_3064,48.3
lcl|U00096.3_cds_AAC76151.1_3065,49.85
lcl|U00096.3_cds_AAC76152.1_3066,46.36
lcl|U00096.3_cds_AAC76153.1_3067,42.17
lcl|U00096.3_cds_AAC76154.2_3068,28.77
lcl|U00096.3_cds_AAC76155.2_3069,35.56
lcl|U00096.3_cds_AAC76156.1_3070,31.82
lcl|U00096.3_cds_AAC76158.2_3071,53.75
lcl|U00096.3_cds_AAC76159.3_3072,52.99
lcl|U00096.3_cds_AAC76160.1_3073,52.92
lcl|U00096.3_cds_AAC76161.1_3074,51.31
lcl|U00096.3_cds_AAC76162.1_3075,52.86
lcl|U00096.3_cds_AAC76163.1_3076,47.62
lcl|U00096.3_cds_AAC76164.1_3077,43.87
lcl|U00096.3_cds_AAC76165.1_3078,52.22
lcl|U00096.3_cds_AAC76166.1_3079,55.27
lcl|U00096.3_cds_AAC76167.2_3080,50.63
lcl|U00096.3_cds_AAC76170.1_3081,56.62
lcl|U00096.3_cds_AAC76171.1_3082,52.03
lcl|U00096.3_cds_AAC76172.1_3083,44.03
lcl|U00096.3_cds_AAC76173.1_3084,51.37
lcl|U00096.3_cds_AAC76174.1_3085,49.37
lcl|U00096.3_cds_AAC76175.1_3086,50.26
lcl|U00096.3_cds_AAC76176.1_3087,45.13
lcl|U00096.3_cds_AAC76177.1_3088,44.25
lcl|U00096.3_cds_AAC76178.1_3089,47.6
lcl|U00096.3_cds_AAC76179.1_3090,47.89
lcl|U00096.3_cds_AAC76180.1_3091,54.59
lcl|U00096.3_cds_AAC76181.1_3092,54.05
lcl|U00096.3_cds_AAC76182.1_3093,54.55
lcl|U00096.3_cds_AAC76183.1_3094,50.25
lcl|U00096.3_cds_AAC76184.1_3095,54.34
lcl|U00096.3_cds_AAC76185.1_3096,57.73
lcl|U00096.3_cds_AAC76186.2_3097,54.87
lcl|U00096.3_cds_AAC76187.2_3098,50.29
lcl|U00096.3_cds_AAC76188.1_3099,53.83
lcl|U00096.3_cds_AAC76189.1_3100,54.46
lcl|U00096.3_cds_AAC76190.1_3101,55.56
lcl|U00096.3_cds_AAC76191.1_3102,51.81
lcl|U00096.3_cds_AAC76192.1_3103,56.83
lcl|U00096.3_cds_AAC76193.2_3104,55.97
lcl|U00096.3_cds_AAC76194.1_3105,55.85
lcl|U00096.3_cds_AAC76195.1_3106,53.09
lcl|U00096.3_cds_AAC76196.2_3107,55.56
lcl|U00096.3_cds_ACO60010.1_3108,39.51
lcl|U00096.3_cds_AAC76197.1_3109,48.25
lcl|U00096.3_cds_AAC76198.2_3110,54.07
lcl|U00096.3_cds_AAC76199.1_3111,51.85
lcl|U00096.3_cds_AAC76200.1_3112,52.49
lcl|U00096.3_cds_AAC76201.1_3113,52.99
lcl|U00096.3_cds_AAC76202.1_3114,53.42
lcl|U00096.3_cds_UMR55124.1_3115,53.81
lcl|U00096.3_cds_UMR55123.1_3116,53.92
lcl|U00096.3_cds_AAC76203.1_3117,52.76
lcl|U00096.3_cds_AAC76204.4_3118,48.57
lcl|U00096.3_cds_AAC76205.1_3119,52.6
lcl|U00096.3_cds_AAC76206.2_3120,43.05
lcl|U00096.3_cds_AAC76207.1_3121,49.55
lcl|U00096.3_cds_AAC76208.1_3122,54.41
lcl|U00096.3_cds_AAC76209.2_3123,51.59
lcl|U00096.3_cds_AAC76210.1_3124,53.59
lcl|U00096.3_cds_AAC76211.1_3125,50.48
lcl|U00096.3_cds_AAC76212.1_3126,48.64
lcl|U00096.3_cds_AAC76213.2_3127,48.43
lcl|U00096.3_cds_AAC76214.1_3128,53.14
lcl|U00096.3_cds_AAC76215.1_3129,53.2
lcl|U00096.3_cds_AAC76216.1_3130,53.0
lcl|U00096.3_cds_AAC76217.1_3131,50.0
lcl|U00096.3_cds_AAC76218.1_3132,48.4
lcl|U00096.3_cds_AAC76219.1_3133,52.67
lcl|U00096.3_cds_AAC76220.1_3134,50.18
lcl|U00096.3_cds_AAC76221.1_3135,53.33
lcl|U00096.3_cds_AAC76222.2_3136,50.59
lcl|U00096.3_cds_AAC76223.2_3137,53.4
lcl|U00096.3_cds_AAC76224.1_3138,52.36
lcl|U00096.3_cds_AAC76225.1_3139,49.82
lcl|U00096.3_cds_AAC76226.1_3140,55.17
lcl|U00096.3_cds_AAC76227.1_3141,54.57
lcl|U00096.3_cds_AAC76228.1_3142,52.04
lcl|U00096.3_cds_AAC76229.1_3143,51.87
lcl|U00096.3_cds_AAC76230.1_3144,52.56
lcl|U00096.3_cds_AAC76231.1_3145,46.35
lcl|U00096.3_cds_AAC76232.1_3146,49.64
lcl|U00096.3_cds_AAC76233.1_3147,54.41
lcl|U00096.3_cds_AAC76234.1_3148,52.86
lcl|U00096.3_cds_AAC76235.1_3149,44.79
lcl|U00096.3_cds_AAC76236.1_3150,52.24
lcl|U00096.3_cds_AAC76237.1_3151,52.16
lcl|U00096.3_cds_AAC76238.1_3152,49.08
lcl|U00096.3_cds_AAC76239.1_3153,51.18
lcl|U00096.3_cds_AAC76240.1_3154,51.99
lcl|U00096.3_cds_AAC76241.2_3155,52.75
lcl|U00096.3_cds_AAT48172.1_3156,50.62
lcl|U00096.3_cds_AAC76243.1_3157,56.02
lcl|U00096.3_cds_AAC76244.2_3158,56.89
lcl|U00096.3_cds_AAC76245.1_3159,56.17
lcl|U00096.3_cds_AAC76246.1_3160,45.36
lcl|U00096.3_cds_AAC76247.1_3161,41.63
lcl|U00096.3_cds_AAC76248.1_3162,45.51
lcl|U00096.3_cds_b4569_3163,45.6
lcl|U00096.3_cds_AAC76018.2_3164,55.05
lcl|U00096.3_cds_AAC76251.1_3165,43.51
lcl|U00096.3_cds_AAC76252.1_3166,49.38
lcl|U00096.3_cds_AAC76253.1_3167,47.31
lcl|U00096.3_cds_AAC76254.2_3168,58.45
lcl|U00096.3_cds_AAC76255.1_3169,58.26
lcl|U00096.3_cds_AAC76256.2_3170,55.06
lcl|U00096.3_cds_AAC76257.1_3171,52.01
lcl|U00096.3_cds_AAC76258.1_3172,52.27
lcl|U00096.3_cds_AAC76259.1_3173,51.02
lcl|U00096.3_cds_AAC76260.1_3174,55.22
lcl|U00096.3_cds_AAC76261.1_3175,53.68
lcl|U00096.3_cds_AAC76262.1_3176,52.42
lcl|U00096.3_cds_AAC76263.1_3177,50.58
lcl|U00096.3_cds_AAC76264.1_3178,51.77
lcl|U00096.3_cds_AAC76265.2_3179,54.39
lcl|U00096.3_cds_AAC76266.1_3180,52.05
lcl|U00096.3_cds_AAC76267.1_3181,52.72
lcl|U00096.3_cds_AAC76268.1_3182,52.29
lcl|U00096.3_cds_AAC76269.1_3183,48.62
lcl|U00096.3_cds_AAC76270.2_3184,48.48
lcl|U00096.3_cds_AAC76271.1_3185,42.86
lcl|U00096.3_cds_AAC76272.1_3186,52.59
lcl|U00096.3_cds_AAC76273.1_3187,53.59
lcl|U00096.3_cds_AAC76274.2_3188,47.55
lcl|U00096.3_cds_AAC76275.1_3189,52.9
lcl|U00096.3_cds_AAC76276.1_3190,54.56
lcl|U00096.3_cds_AAT48173.1_3191,53.35
lcl|U00096.3_cds_AAC76279.2_3192,52.11
lcl|U00096.3_cds_AAC76280.1_3193,53.7
lcl|U00096.3_cds_AAC76281.1_3194,51.33
lcl|U00096.3_cds_AAC76282.1_3195,55.98
lcl|U00096.3_cds_AAC76283.2_3196,54.31
lcl|U00096.3_cds_AAC76284.1_3197,50.7
lcl|U00096.3_cds_AAC76285.1_3198,55.38
lcl|U00096.3_cds_AAC76287.1_3199,51.8
lcl|U00096.3_cds_AAC76288.1_3200,53.41
lcl|U00096.3_cds_AAC76289.1_3201,54.32
lcl|U00096.3_cds_AAC76290.2_3202,54.34
lcl|U00096.3_cds_AAC76291.1_3203,54.31
lcl|U00096.3_cds_AAC76292.1_3204,52.28
lcl|U00096.3_cds_AAC76293.1_3205,47.14
lcl|U00096.3_cds_AAC76294.2_3206,47.46
lcl|U00096.3_cds_AAC76295.1_3207,40.56
lcl|U00096.3_cds_AAC76296.1_3208,44.19
lcl|U00096.3_cds_AAC76297.1_3209,52.07
lcl|U00096.3_cds_AAC76298.1_3210,51.53
lcl|U00096.3_cds_AAC76299.1_3211,54.05
lcl|U00096.3_cds_AAT48174.1_3212,50.25
lcl|U00096.3_cds_AAC76302.2_3213,52.45
lcl|U00096.3_cds_AAC76303.1_3214,47.04
lcl|U00096.3_cds_AAC76304.2_3215,48.83
lcl|U00096.3_cds_AAC76305.1_3216,49.22
lcl|U00096.3_cds_AAC76306.1_3217,48.96
lcl|U00096.3_cds_AAC76307.1_3218,52.18
lcl|U00096.3_cds_AAT48175.1_3219,49.72
lcl|U00096.3_cds_AAC76309.1_3220,45.99
lcl|U00096.3_cds_AAT48176.1_3221,50.93
lcl|U00096.3_cds_AAC76312.1_3222,46.27
lcl|U00096.3_cds_AAC76313.1_3223,52.85
lcl|U00096.3_cds_AAC76314.1_3224,49.69
lcl|U00096.3_cds_AAC76315.1_3225,50.11
lcl|U00096.3_cds_AAC76316.1_3226,45.01
lcl|U00096.3_cds_ABD18700.1_3227,43.38
lcl|U00096.3_cds_AAC76317.1_3228,48.83
lcl|U00096.3_cds_AAC76318.1_3229,47.97
lcl|U00096.3_cds_AAC76319.1_3230,53.65
lcl|U00096.3_cds_AAC76320.1_3231,52.22
lcl|U00096.3_cds_AAC76321.1_3232,50.72
lcl|U00096.3_cds_AAC76322.1_3233,51.54
lcl|U00096.3_cds_AAC76323.1_3234,51.82
lcl|U00096.3_cds_AAC76324.1_3235,47.86
lcl|U00096.3_cds_AAC76325.1_3236,49.7
lcl|U00096.3_cds_AAC76326.1_3237,53.56
lcl|U00096.3_cds_AAC76327.1_3238,50.0
lcl|U00096.3_cds_AAC76328.1_3239,50.2
lcl|U00096.3_cds_AAC76329.1_3240,53.67
lcl|U00096.3_cds_AAC76330.1_3241,52.06
lcl|U00096.3_cds_AAC76331.1_3242,50.13
lcl|U00096.3_cds_AAC76332.1_3243,52.61
lcl|U00096.3_cds_AAC76333.1_3244,49.81
lcl|U00096.3_cds_AAC76334.1_3245,46.03
lcl|U00096.3_cds_AAC76335.1_3246,51.08
lcl|U00096.3_cds_AAC76336.1_3247,47.45
lcl|U00096.3_cds_AAC76337.1_3248,54.17
lcl|U00096.3_cds_AAC76338.1_3249,51.82
lcl|U00096.3_cds_AAC76339.1_3250,51.0
lcl|U00096.3_cds_AAC76340.1_3251,49.85
lcl|U00096.3_cds_AAC76341.1_3252,48.75
lcl|U00096.3_cds_AAC76342.1_3253,52.68
lcl|U00096.3_cds_AAC76343.1_3254,48.18
lcl|U00096.3_cds_AAC76344.1_3255,52.97
lcl|U00096.3_cds_AAC76345.1_3256,51.43
lcl|U00096.3_cds_AAC76346.1_3257,55.45
lcl|U00096.3_cds_AAC76347.1_3258,45.95
lcl|U00096.3_cds_AAC76348.1_3259,48.98
lcl|U00096.3_cds_AAC76349.1_3260,42.4
lcl|U00096.3_cds_AAC76350.2_3261,50.18
lcl|U00096.3_cds_AAC76351.1_3262,52.5
lcl|U00096.3_cds_AAC76352.1_3263,51.04
lcl|U00096.3_cds_AAC76353.1_3264,48.63
lcl|U00096.3_cds_AAC76354.1_3265,56.08
lcl|U00096.3_cds_AAC76355.2_3266,47.88
lcl|U00096.3_cds_AAC76356.1_3267,50.34
lcl|U00096.3_cds_AAC76357.1_3268,50.2
lcl|U00096.3_cds_AAC76358.2_3269,48.63
lcl|U00096.3_cds_AAC76359.2_3270,47.84
lcl|U00096.3_cds_AAC76360.1_3271,50.44
lcl|U00096.3_cds_AAC76361.1_3272,43.19
lcl|U00096.3_cds_AAC76362.1_3273,46.15
lcl|U00096.3_cds_AAC76363.1_3274,50.37
lcl|U00096.3_cds_AAC76364.1_3275,53.25
lcl|U00096.3_cds_AAC76365.1_3276,50.83
lcl|U00096.3_cds_AAC76366.1_3277,50.19
lcl|U00096.3_cds_AAC76367.1_3278,53.33
lcl|U00096.3_cds_AAC76368.1_3279,50.35
lcl|U00096.3_cds_AAC76369.1_3280,50.28
lcl|U00096.3_cds_AAC76370.1_3281,55.3
lcl|U00096.3_cds_AAC76371.2_3282,47.3
lcl|U00096.3_cds_AAC76372.1_3283,48.22
lcl|U00096.3_cds_AAC76373.1_3284,52.97
lcl|U00096.3_cds_AAC76374.1_3285,55.33
lcl|U00096.3_cds_ABD18701.1_3286,48.26
lcl|U00096.3_cds_AAC76375.1_3287,54.76
lcl|U00096.3_cds_AAC76376.1_3288,56.58
lcl|U00096.3_cds_AAC76377.1_3289,55.33
lcl|U00096.3_cds_AAC76378.1_3290,54.25
lcl|U00096.3_cds_AAC76379.1_3291,49.77
lcl|U00096.3_cds_AAC76380.1_3292,53.22
lcl|U00096.3_cds_AAC76381.1_3293,51.6
lcl|U00096.3_cds_AAC76382.1_3294,49.45
lcl|U00096.3_cds_AAC76383.2_3295,52.78
lcl|U00096.3_cds_AAC76384.1_3296,54.55
lcl|U00096.3_cds_UMR55117.1_3297,42.59
lcl|U00096.3_cds_AAC76385.1_3298,53.37
lcl|U00096.3_cds_AAC76386.1_3299,53.07
lcl|U00096.3_cds_AAC76387.1_3300,51.19
lcl|U00096.3_cds_AAC76388.1_3301,51.13
lcl|U00096.3_cds_AAC76389.1_3302,51.86
lcl|U00096.3_cds_AAC76390.1_3303,54.28
lcl|U00096.3_cds_AAC76391.1_3304,55.96
lcl|U00096.3_cds_AAC76392.2_3305,54.89
lcl|U00096.3_cds_AAC76393.1_3306,54.66
lcl|U00096.3_cds_AAC76394.1_3307,42.26
lcl|U00096.3_cds_AAC76395.2_3308,54.63
lcl|U00096.3_cds_AAC76396.2_3309,54.45
lcl|U00096.3_cds_AAT48177.1_3310,54.87
lcl|U00096.3_cds_AAC76399.1_3311,57.38
lcl|U00096.3_cds_AAC76400.2_3312,50.96
lcl|U00096.3_cds_AAC76401.1_3313,56.91
lcl|U00096.3_cds_AAC76402.1_3314,53.03
lcl|U00096.3_cds_AAC76403.2_3315,47.46
lcl|U00096.3_cds_AAC76404.1_3316,53.01
lcl|U00096.3_cds_AAC76405.1_3317,54.12
lcl|U00096.3_cds_AAC76406.1_3318,54.55
lcl|U00096.3_cds_AAC76407.2_3319,51.52
lcl|U00096.3_cds_AAT48178.1_3320,52.43
lcl|U00096.3_cds_AAC76409.1_3321,52.04
lcl|U00096.3_cds_AAC76410.1_3322,52.83
lcl|U00096.3_cds_AAC76411.1_3323,51.03
lcl|U00096.3_cds_AAC76412.1_3324,49.58
lcl|U00096.3_cds_AAC76413.1_3325,54.55
lcl|U00096.3_cds_AAC76414.1_3326,54.18
lcl|U00096.3_cds_AAC76415.2_3327,49.23
lcl|U00096.3_cds_AAC76416.1_3328,54.48
lcl|U00096.3_cds_AAC76417.2_3329,52.35
lcl|U00096.3_cds_AAC76418.1_3330,54.65
lcl|U00096.3_cds_AAC76419.1_3331,55.37
lcl|U00096.3_cds_AAC76420.2_3332,57.69
lcl|U00096.3_cds_AAC76421.2_3333,55.54
lcl|U00096.3_cds_AAC76422.1_3334,50.8
lcl|U00096.3_cds_AAC76423.1_3335,52.76
lcl|U00096.3_cds_AAC76424.2_3336,51.57
lcl|U00096.3_cds_AAC76425.1_3337,53.48
lcl|U00096.3_cds_AAC76426.2_3338,52.9
lcl|U00096.3_cds_AAC76427.1_3339,50.09
lcl|U00096.3_cds_AAC76428.1_3340,53.6
lcl|U00096.3_cds_AAC76429.1_3341,57.06
lcl|U00096.3_cds_AAC76430.1_3342,55.14
lcl|U00096.3_cds_AAC76431.2_3343,49.9
lcl|U00096.3_cds_AAC76432.2_3344,56.85
lcl|U00096.3_cds_AAC76433.1_3345,48.68
lcl|U00096.3_cds_AAC76434.1_3346,54.74
lcl|U00096.3_cds_AAC76435.1_3347,54.85
lcl|U00096.3_cds_AAC76436.1_3348,47.55
lcl|U00096.3_cds_AAC76437.1_3349,56.16
lcl|U00096.3_cds_AAC76438.2_3350,55.99
lcl|U00096.3_cds_AAC76439.1_3351,53.3
lcl|U00096.3_cds_AAT48179.1_3352,53.38
lcl|U00096.3_cds_AAC76441.1_3353,55.16
lcl|U00096.3_cds_AAT48180.1_3354,52.3
lcl|U00096.3_cds_AAC76443.1_3355,54.1
lcl|U00096.3_cds_AAT48181.1_3356,59.69
lcl|U00096.3_cds_AAC76446.1_3357,50.94
lcl|U00096.3_cds_AAC76447.1_3358,55.78
lcl|U00096.3_cds_AAT48182.1_3359,54.15
lcl|U00096.3_cds_AAC76450.1_3360,53.52
lcl|U00096.3_cds_AAC76451.1_3361,55.05
lcl|U00096.3_cds_AYC08247.1_3362,46.1
lcl|U00096.3_cds_AAC76453.1_3363,50.98
lcl|U00096.3_cds_AAC76454.1_3364,54.95
lcl|U00096.3_cds_AAC76455.1_3365,52.62
lcl|U00096.3_cds_AAC76456.1_3366,54.36
lcl|U00096.3_cds_AAC76457.1_3367,53.27
lcl|U00096.3_cds_QNV50541.1_3368,33.33
lcl|U00096.3_cds_QNV50542.1_3369,33.33
lcl|U00096.3_cds_AAC76458.1_3370,54.17
lcl|U00096.3_cds_AAC76459.1_3371,50.0
lcl|U00096.3_cds_AAT48183.1_3372,55.03
lcl|U00096.3_cds_AAC76462.2_3373,49.62
lcl|U00096.3_cds_AAT48184.1_3374,54.42
lcl|U00096.3_cds_AAC76464.1_3375,52.3
lcl|U00096.3_cds_AAC76465.1_3376,50.77
lcl|U00096.3_cds_AAC76466.1_3377,51.74
lcl|U00096.3_cds_AAC76467.1_3378,34.01
lcl|U00096.3_cds_b3443_3379,28.48
lcl|U00096.3_cds_AAC76469.1_3380,52.9
lcl|U00096.3_cds_AAC76470.1_3381,54.56
lcl|U00096.3_cds_AYC08248.1_3382,32.69
lcl|U00096.3_cds_AAC76471.1_3383,45.61
lcl|U00096.3_cds_AAC76472.1_3384,55.02
lcl|U00096.3_cds_AAC76473.1_3385,51.47
lcl|U00096.3_cds_AAC76474.1_3386,56.45
lcl|U00096.3_cds_AAC76475.2_3387,57.7
lcl|U00096.3_cds_AAC76476.1_3388,54.37
lcl|U00096.3_cds_AAC76477.1_3389,55.86
lcl|U00096.3_cds_AAC76478.1_3390,53.68
lcl|U00096.3_cds_AAC76479.2_3391,56.72
lcl|U00096.3_cds_AAC76480.1_3392,55.21
lcl|U00096.3_cds_AAC76481.1_3393,56.57
lcl|U00096.3_cds_AAC76482.1_3394,56.2
lcl|U00096.3_cds_AAC76483.1_3395,54.14
lcl|U00096.3_cds_AAC76484.1_3396,56.51
lcl|U00096.3_cds_AAT48185.1_3397,54.44
lcl|U00096.3_cds_AAC76486.1_3398,54.15
lcl|U00096.3_cds_AAC76487.1_3399,53.07
lcl|U00096.3_cds_AAC76488.1_3400,56.35
lcl|U00096.3_cds_AAC76489.1_3401,53.48
lcl|U00096.3_cds_AAC76490.1_3402,53.94
lcl|U00096.3_cds_AAC76491.1_3403,45.56
lcl|U00096.3_cds_AAC76492.1_3404,51.11
lcl|U00096.3_cds_AAC76493.1_3405,56.62
lcl|U00096.3_cds_AAC76494.1_3406,58.25
lcl|U00096.3_cds_AAC76495.1_3407,53.66
lcl|U00096.3_cds_AAC76496.1_3408,50.75
lcl|U00096.3_cds_AAC76497.2_3409,52.15
lcl|U00096.3_cds_AAC76498.2_3410,56.73
lcl|U00096.3_cds_AAC76499.2_3411,51.43
lcl|U00096.3_cds_AAC76500.1_3412,56.46
lcl|U00096.3_cds_AAC76501.1_3413,53.33
lcl|U00096.3_cds_AAC76502.1_3414,58.41
lcl|U00096.3_cds_AAC76503.1_3415,60.91
lcl|U00096.3_cds_AAC76504.1_3416,59.22
lcl|U00096.3_cds_AAC76505.1_3417,56.26
lcl|U00096.3_cds_AAC76506.1_3418,57.21
lcl|U00096.3_cds_AAT48186.1_3419,58.81
lcl|U00096.3_cds_AAC76508.2_3420,33.33
lcl|U00096.3_cds_AAC76509.1_3421,41.51
lcl|U00096.3_cds_AAC76510.4_3422,54.67
lcl|U00096.3_cds_AAT48187.1_3423,56.73
lcl|U00096.3_cds_AAC76512.1_3424,58.24
lcl|U00096.3_cds_QNV50543.1_3425,50.88
lcl|U00096.3_cds_AAC76513.1_3426,37.46
lcl|U00096.3_cds_AAC76516.4_3427,47.1
lcl|U00096.3_cds_AAC76517.1_3428,55.11
lcl|U00096.3_cds_AAC76518.1_3429,54.07
lcl|U00096.3_cds_AAC76519.1_3430,47.02
lcl|U00096.3_cds_AAC76520.1_3431,49.2
lcl|U00096.3_cds_QNV50544.1_3432,46.67
lcl|U00096.3_cds_QNV50545.1_3433,44.44
lcl|U00096.3_cds_AAC76521.1_3434,51.84
lcl|U00096.3_cds_AAC76522.1_3435,58.17
lcl|U00096.3_cds_AAC76523.1_3436,54.72
lcl|U00096.3_cds_AAC76524.1_3437,54.45
lcl|U00096.3_cds_AAC76525.1_3438,53.81
lcl|U00096.3_cds_ABP93453.2_3439,46.43
lcl|U00096.3_cds_AAC76526.1_3440,50.85
lcl|U00096.3_cds_AAC76527.2_3441,53.95
lcl|U00096.3_cds_AAC76528.1_3442,51.88
lcl|U00096.3_cds_b3504_3443,33.91
lcl|U00096.3_cds_AAC76250.2_3444,55.05
lcl|U00096.3_cds_AAC76531.2_3445,45.86
lcl|U00096.3_cds_AAC76532.1_3446,39.74
lcl|U00096.3_cds_AAC76533.1_3447,45.52
lcl|U00096.3_cds_AAC76534.2_3448,40.06
lcl|U00096.3_cds_AAC76535.1_3449,42.94
lcl|U00096.3_cds_AAC76536.1_3450,46.6
lcl|U00096.3_cds_AAC76537.1_3451,32.95
lcl|U00096.3_cds_AAC76538.1_3452,54.58
lcl|U00096.3_cds_AAC76539.1_3453,53.02
lcl|U00096.3_cds_AAC76540.1_3454,41.84
lcl|U00096.3_cds_AAC76541.1_3455,40.97
lcl|U00096.3_cds_AAC76542.1_3456,53.96
lcl|U00096.3_cds_AAC76543.1_3457,48.43
lcl|U00096.3_cds_AAC76544.1_3458,53.94
lcl|U00096.3_cds_AAC76545.1_3459,47.76
lcl|U00096.3_cds_AAC76546.2_3460,53.33
lcl|U00096.3_cds_AAC76547.1_3461,52.66
lcl|U00096.3_cds_AAC76548.1_3462,55.63
lcl|U00096.3_cds_AAC76549.2_3463,53.23
lcl|U00096.3_cds_AAC76550.2_3464,52.73
lcl|U00096.3_cds_AAC76551.2_3465,57.1
lcl|U00096.3_cds_AAC76552.1_3466,53.44
lcl|U00096.3_cds_AAC76553.1_3467,51.67
lcl|U00096.3_cds_AAC76554.4_3468,52.54
lcl|U00096.3_cds_AAT48188.4_3469,57.11
lcl|U00096.3_cds_AAC76556.1_3470,54.74
lcl|U00096.3_cds_AAC76557.1_3471,54.91
lcl|U00096.3_cds_AAC76558.2_3472,55.36
lcl|U00096.3_cds_AAC76560.1_3473,46.03
lcl|U00096.3_cds_AAC76561.1_3474,48.85
lcl|U00096.3_cds_AAC76562.2_3475,48.44
lcl|U00096.3_cds_AAC76563.1_3476,52.68
lcl|U00096.3_cds_AAT48189.1_3477,52.78
lcl|U00096.3_cds_AAC76564.1_3478,45.44
lcl|U00096.3_cds_AAC76565.1_3479,56.12
lcl|U00096.3_cds_AAC76566.1_3480,56.71
lcl|U00096.3_cds_AAC76567.1_3481,59.03
lcl|U00096.3_cds_AAC76568.1_3482,56.47
lcl|U00096.3_cds_AAC76569.1_3483,51.55
lcl|U00096.3_cds_AAC76570.2_3484,50.41
lcl|U00096.3_cds_AAC76571.1_3485,51.2
lcl|U00096.3_cds_AAC76572.2_3486,50.21
lcl|U00096.3_cds_AAC76573.1_3487,49.82
lcl|U00096.3_cds_AAC76574.1_3488,52.15
lcl|U00096.3_cds_AAC76575.3_3489,54.41
lcl|U00096.3_cds_AAT48190.1_3490,57.88
lcl|U00096.3_cds_AAC76577.2_3491,52.0
lcl|U00096.3_cds_AAC76578.2_3492,50.49
lcl|U00096.3_cds_AAC76579.1_3493,43.99
lcl|U00096.3_cds_AAC76580.1_3494,48.36
lcl|U00096.3_cds_QNV50546.1_3495,47.22
lcl|U00096.3_cds_AAT48191.1_3496,35.29
lcl|U00096.3_cds_AAC76581.1_3497,46.17
lcl|U00096.3_cds_AAC76582.1_3498,42.84
lcl|U00096.3_cds_AAC76583.1_3499,55.41
lcl|U00096.3_cds_AAC76584.1_3500,56.14
lcl|U00096.3_cds_ABD18703.1_3501,47.67
lcl|U00096.3_cds_AAC76585.1_3502,46.79
lcl|U00096.3_cds_AAC76586.2_3503,41.1
lcl|U00096.3_cds_AAC76587.2_3504,41.52
lcl|U00096.3_cds_AAC76588.1_3505,54.78
lcl|U00096.3_cds_AAC76589.1_3506,50.87
lcl|U00096.3_cds_AAC76590.1_3507,44.01
lcl|U00096.3_cds_AAC76591.1_3508,47.08
lcl|U00096.3_cds_AAC76592.1_3509,53.89
lcl|U00096.3_cds_AAC76593.1_3510,48.77
lcl|U00096.3_cds_AAT48192.1_3511,48.24
lcl|U00096.3_cds_QNV50547.1_3512,44.44
lcl|U00096.3_cds_AAC76595.1_3513,52.83
lcl|U00096.3_cds_AAT48193.1_3514,52.15
lcl|U00096.3_cds_AAC76597.1_3515,53.59
lcl|U00096.3_cds_AAC76598.1_3516,52.18
lcl|U00096.3_cds_AAC76599.1_3517,53.05
lcl|U00096.3_cds_AAC76600.1_3518,45.3
lcl|U00096.3_cds_AAC76601.1_3519,44.09
lcl|U00096.3_cds_AAT48194.1_3520,50.86
lcl|U00096.3_cds_AAC76603.1_3521,51.17
lcl|U00096.3_cds_AAC76604.1_3522,57.45
lcl|U00096.3_cds_AAC76605.1_3523,59.43
lcl|U00096.3_cds_AAC76606.2_3524,55.75
lcl|U00096.3_cds_AAC76607.1_3525,57.33
lcl|U00096.3_cds_AAC76608.1_3526,48.72
lcl|U00096.3_cds_AAC76609.1_3527,47.69
lcl|U00096.3_cds_AAC76610.1_3528,50.66
lcl|U00096.3_cds_AAC76611.1_3529,46.6
